0.1157,2.3507,1.2159,-3.2791,0.09432,0.9467,0.36,0.15,30,75
0.1054,2.3011,1.4256,-3.4183,0.188,0.9467,0.36,0.15,30,75
0.1088,2.242,1.4309,-3.3542,0.2818,0.9467,0.36,0.15,30,75
0.1095,2.0907,1.6309,-3.3507,0.3754,0.9467,0.36,0.15,30,75
0.1098,2.0807,1.5543,-3.2457,0.4691,0.9467,0.36,0.15,30,75
0.1172,2.0202,1.6628,-3.3012,0.5627,0.9467,0.36,0.15,30,75
0.1145,1.9496,1.7265,-3.2156,0.6564,0.9467,0.36,0.15,30,75
0.1176,1.7635,1.6379,-3.1804,0.7501,0.9467,0.36,0.15,30,75
0.1254,1.7138,1.8595,-3.174,0.8439,0.9467,0.36,0.15,30,75
0.1251,1.3882,1.7953,-2.7549,0.9375,0.9467,0.36,0.15,30,75
0.0799,2.4393,1.1473,-3.2498,0.09432,0.84,0.36,0.15,30,75
0.0808,2.4502,1.2205,-3.2814,0.188,0.84,0.36,0.15,30,75
0.0846,2.3559,1.4666,-3.3563,0.2818,0.84,0.36,0.15,30,75
0.0815,2.2448,1.6613,-3.4566,0.3754,0.84,0.36,0.15,30,75
0.0894,2.1496,1.734,-3.3197,0.4691,0.84,0.36,0.15,30,75
0.11,2.0005,1.6252,-3.1783,0.5627,0.84,0.36,0.15,30,75
0.0853,1.9308,1.7359,-3.117,0.6564,0.84,0.36,0.15,30,75
0.0922,1.7869,1.7623,-3.1389,0.7501,0.84,0.36,0.15,30,75
0.0927,1.7779,1.8347,-3.0505,0.8439,0.84,0.36,0.15,30,75
0.097,1.5186,1.8329,-2.7845,0.9375,0.84,0.36,0.15,30,75
0.0735,2.3926,1.0984,-3.0249,0.09432,0.7333,0.36,0.15,30,75
0.0596,2.5588,1.3654,-3.3095,0.188,0.7333,0.36,0.15,30,75
0.0631,2.4238,1.4583,-3.2521,0.2818,0.7333,0.36,0.15,30,75
0.0634,2.4056,1.7327,-3.417,0.3754,0.7333,0.36,0.15,30,75
0.0605,2.2724,1.7336,-3.2607,0.4691,0.7333,0.36,0.15,30,75
0.063,2.1563,1.7982,-3.2644,0.5627,0.7333,0.36,0.15,30,75
0.0642,2.0341,1.8577,-3.1128,0.6564,0.7333,0.36,0.15,30,75
0.0572,1.9686,1.8473,-3.2071,0.7501,0.7333,0.36,0.15,30,75
0.0645,1.8532,1.9601,-3.0621,0.8439,0.7333,0.36,0.15,30,75
0.0687,1.6699,2.0435,-2.9743,0.9375,0.7333,0.36,0.15,30,75
0.0444,2.4323,0.9944,-2.8581,0.09432,0.6267,0.36,0.15,30,75
0.0387,2.4287,1.3043,-3.0567,0.188,0.6267,0.36,0.15,30,75
0.038,2.3258,1.4568,-3.067,0.2818,0.6267,0.36,0.15,30,75
0.046,2.2726,1.5331,-3.0061,0.3754,0.6267,0.36,0.15,30,75
0.0458,2.258,1.6535,-3.0518,0.4691,0.6267,0.36,0.15,30,75
0.0426,2.1259,1.7926,-3.093,0.5627,0.6267,0.36,0.15,30,75
0.0459,2.1511,1.8242,-3.038,0.6564,0.6267,0.36,0.15,30,75
0.0467,1.9864,1.8876,-3.1008,0.7501,0.6267,0.36,0.15,30,75
0.0402,2.021,2.0431,-3.0796,0.8439,0.6267,0.36,0.15,30,75
0.0477,1.7478,1.9318,-2.7087,0.9375,0.6267,0.36,0.15,30,75
0.041,2.3581,1.0432,-2.6617,0.09432,0.52,0.36,0.15,30,75
0.0237,2.4185,1.2399,-2.7828,0.188,0.52,0.36,0.15,30,75
0.0272,2.3094,1.3232,-2.759,0.2818,0.52,0.36,0.15,30,75
0.0274,2.3288,1.5631,-2.8992,0.3754,0.52,0.36,0.15,30,75
0.0247,2.261,1.5939,-2.8318,0.4691,0.52,0.36,0.15,30,75
0.0285,2.1588,1.6878,-2.7696,0.5627,0.52,0.36,0.15,30,75
0.0254,2.2021,1.8655,-2.8564,0.6564,0.52,0.36,0.15,30,75
0.0322,2.0069,1.8169,-2.8655,0.7501,0.52,0.36,0.15,30,75
0.0254,2.0709,1.9998,-2.8922,0.8439,0.52,0.36,0.15,30,75
0.029,1.7331,2.0289,-2.6101,0.9375,0.52,0.36,0.15,30,75
0.0236,2.356,0.9632,-2.4908,0.09432,0.4133,0.36,0.15,30,75
0.0168,2.3845,1.1789,-2.591,0.188,0.4133,0.36,0.15,30,75
0.0094,2.2835,1.189,-2.5698,0.2818,0.4133,0.36,0.15,30,75
0.0208,2.3231,1.4855,-2.7248,0.3754,0.4133,0.36,0.15,30,75
0.0181,2.2087,1.5126,-2.5872,0.4691,0.4133,0.36,0.15,30,75
0.0114,2.1436,1.6401,-2.6915,0.5627,0.4133,0.36,0.15,30,75
0.0104,2.1819,1.7876,-2.7056,0.6564,0.4133,0.36,0.15,30,75
0.0184,2.0246,1.7503,-2.6572,0.7501,0.4133,0.36,0.15,30,75
0.0151,1.9862,1.8915,-2.5961,0.8439,0.4133,0.36,0.15,30,75
0.0111,1.7621,1.9251,-2.4888,0.9375,0.4133,0.36,0.15,30,75
0.0199,2.3291,1.0284,-2.2646,0.09432,0.3067,0.36,0.15,30,75
0.0093,2.4093,1.2038,-2.3929,0.188,0.3067,0.36,0.15,30,75
0.0025,2.3049,1.2991,-2.3981,0.2818,0.3067,0.36,0.15,30,75
0.0106,2.2453,1.3231,-2.4209,0.3754,0.3067,0.36,0.15,30,75
0.014,2.2639,1.5113,-2.4822,0.4691,0.3067,0.36,0.15,30,75
0.0063,2.1406,1.5291,-2.4212,0.5627,0.3067,0.36,0.15,30,75
0.0002,2.1685,1.7065,-2.467,0.6564,0.3067,0.36,0.15,30,75
0.0078,2.0031,1.669,-2.4555,0.7501,0.3067,0.36,0.15,30,75
0.0155,1.9633,1.8703,-2.3783,0.8439,0.3067,0.36,0.15,30,75
