0.098,1.553,1.0278,-2.811,0.09432,0.9467,0.18,0.15,30,75
0.0947,1.4787,1.1325,-2.824,0.188,0.9467,0.18,0.15,30,75
0.1018,1.3618,1.2625,-2.7439,0.2818,0.9467,0.18,0.15,30,75
0.0992,1.3514,1.2691,-2.7527,0.3754,0.9467,0.18,0.15,30,75
0.0998,1.2146,1.3685,-2.6443,0.4691,0.9467,0.18,0.15,30,75
0.1,1.1615,1.372,-2.6372,0.5627,0.9467,0.18,0.15,30,75
0.1003,1.1415,1.2983,-2.5049,0.6564,0.9467,0.18,0.15,30,75
0.1037,1.0561,1.4265,-2.5315,0.7501,0.9467,0.18,0.15,30,75
0.1001,0.9733,1.4586,-2.4488,0.8439,0.9467,0.18,0.15,30,75
0.0999,0.8217,1.4182,-2.2706,0.9375,0.9467,0.18,0.15,30,75
0.0802,1.5172,0.9875,-2.6946,0.09432,0.84,0.18,0.15,30,75
0.0732,1.4284,1.017,-2.5724,0.188,0.84,0.18,0.15,30,75
0.0697,1.3171,1.1452,-2.4633,0.2818,0.84,0.18,0.15,30,75
0.0736,1.2643,1.1843,-2.5894,0.3754,0.84,0.18,0.15,30,75
0.0749,1.2285,1.2709,-2.5651,0.4691,0.84,0.18,0.15,30,75
0.0741,1.2414,1.3508,-2.5331,0.5627,0.84,0.18,0.15,30,75
0.0714,1.1501,1.3454,-2.4802,0.6564,0.84,0.18,0.15,30,75
0.0786,1.055,1.4475,-2.4432,0.7501,0.84,0.18,0.15,30,75
0.0757,0.9428,1.4453,-2.2946,0.8439,0.84,0.18,0.15,30,75
0.0716,0.9109,1.4172,-2.2077,0.9375,0.84,0.18,0.15,30,75
0.0521,1.4649,0.9342,-2.4583,0.09432,0.7333,0.18,0.15,30,75
0.0526,1.4565,1.1019,-2.5519,0.188,0.7333,0.18,0.15,30,75
0.0528,1.4022,1.2136,-2.5359,0.2818,0.7333,0.18,0.15,30,75
0.0571,1.3206,1.2209,-2.4644,0.3754,0.7333,0.18,0.15,30,75
0.0529,1.3407,1.2919,-2.4897,0.4691,0.7333,0.18,0.15,30,75
0.0567,1.2147,1.3316,-2.36,0.5627,0.7333,0.18,0.15,30,75
0.0533,1.19,1.5213,-2.4379,0.6564,0.7333,0.18,0.15,30,75
0.0499,1.0833,1.4482,-2.3408,0.7501,0.7333,0.18,0.15,30,75
0.0536,1.0131,1.5196,-2.2852,0.8439,0.7333,0.18,0.15,30,75
0.0506,0.9252,1.4691,-2.0752,0.9375,0.7333,0.18,0.15,30,75
0.0336,1.5194,0.9422,-2.3633,0.09432,0.6267,0.18,0.15,30,75
0.0341,1.3889,1.0769,-2.2412,0.188,0.6267,0.18,0.15,30,75
0.0347,1.4108,1.2068,-2.3773,0.2818,0.6267,0.18,0.15,30,75
0.0315,1.306,1.1217,-2.2605,0.3754,0.6267,0.18,0.15,30,75
0.0355,1.2724,1.2827,-2.3204,0.4691,0.6267,0.18,0.15,30,75
0.0317,1.2591,1.3747,-2.3274,0.5627,0.6267,0.18,0.15,30,75
0.0362,1.2077,1.4493,-2.3299,0.6564,0.6267,0.18,0.15,30,75
0.036,1.1567,1.4126,-2.2326,0.7501,0.6267,0.18,0.15,30,75
0.036,1.1004,1.5753,-2.2335,0.8439,0.6267,0.18,0.15,30,75
0.0403,0.9754,1.5909,-2.0793,0.9375,0.6267,0.18,0.15,30,75
0.027,1.3929,0.9076,-2.1121,0.09432,0.52,0.18,0.15,30,75
0.0274,1.4185,0.9793,-2.1673,0.188,0.52,0.18,0.15,30,75
0.0242,1.3846,1.097,-2.1624,0.2818,0.52,0.18,0.15,30,75
0.0277,1.2813,1.1379,-2.1282,0.3754,0.52,0.18,0.15,30,75
0.0247,1.2562,1.2526,-2.1162,0.4691,0.52,0.18,0.15,30,75
0.0255,1.1992,1.3517,-2.1504,0.5627,0.52,0.18,0.15,30,75
0.0182,1.1884,1.5174,-2.2556,0.6564,0.52,0.18,0.15,30,75
0.0183,1.1429,1.5167,-2.2138,0.7501,0.52,0.18,0.15,30,75
0.0223,1.067,1.6129,-2.2372,0.8439,0.52,0.18,0.15,30,75
0.0216,0.9605,1.6202,-1.9999,0.9375,0.52,0.18,0.15,30,75
0.0091,1.4243,0.9166,-1.9973,0.09432,0.4133,0.18,0.15,30,75
0.0089,1.3966,0.9915,-2.007,0.188,0.4133,0.18,0.15,30,75
0.0094,1.4229,1.1052,-2.0308,0.2818,0.4133,0.18,0.15,30,75
0.0138,1.2928,1.1345,-2.0019,0.3754,0.4133,0.18,0.15,30,75
0.0073,1.3005,1.2706,-1.9968,0.4691,0.4133,0.18,0.15,30,75
0.0138,1.2503,1.3995,-2.0301,0.5627,0.4133,0.18,0.15,30,75
0.0077,1.2386,1.4813,-2.1227,0.6564,0.4133,0.18,0.15,30,75
0.0105,1.1945,1.5663,-2.1137,0.7501,0.4133,0.18,0.15,30,75
0.0076,1.1525,1.652,-2.1284,0.8439,0.4133,0.18,0.15,30,75
0.0111,0.9848,1.5706,-1.8041,0.9375,0.4133,0.18,0.15,30,75
-0.0012,1.3699,0.9295,-1.9453,0.09432,0.3067,0.18,0.15,30,75
0.006,1.4118,1.0049,-1.987,0.188,0.3067,0.18,0.15,30,75
0.0028,1.3435,1.1253,-1.9726,0.2818,0.3067,0.18,0.15,30,75
-0.0003,1.2736,1.1068,-1.9191,0.3754,0.3067,0.18,0.15,30,75
0.0032,1.2284,1.1876,-1.9917,0.4691,0.3067,0.18,0.15,30,75
-0.0003,1.2057,1.371,-1.9215,0.5627,0.3067,0.18,0.15,30,75
0.0002,1.2027,1.3941,-1.9863,0.6564,0.3067,0.18,0.15,30,75
0.0003,1.1351,1.5422,-1.9906,0.7501,0.3067,0.18,0.15,30,75
-0.0027,1.1132,1.6139,-1.9636,0.8439,0.3067,0.18,0.15,30,75
0.001,0.9862,1.605,-1.8122,0.9375,0.3067,0.18,0.15,30,75
