0.0645,2.7819,2.6621,-5.9754,0.09432,0.84,0.18,0.4,10,70
0.0714,2.6604,2.8916,-6.0435,0.188,0.84,0.18,0.4,10,70
0.0647,2.5919,3.1024,-6.0986,0.2818,0.84,0.18,0.4,10,70
0.069,2.4117,3.1712,-5.8084,0.3754,0.84,0.18,0.4,10,70
0.0902,2.2867,3.3658,-5.7163,0.4691,0.84,0.18,0.4,10,70
0.0763,2.2437,3.5409,-5.6308,0.5627,0.84,0.18,0.4,10,70
0.0805,2.1407,3.4411,-5.4431,0.6564,0.84,0.18,0.4,10,70
0.0839,1.9923,3.5629,-5.2506,0.7501,0.84,0.18,0.4,10,70
0.0983,1.7191,3.5412,-4.9892,0.8439,0.84,0.18,0.4,10,70
0.0906,1.6025,3.5682,-4.6223,0.9375,0.84,0.18,0.4,10,70
0.0646,4.2986,3.8007,-9.1445,0.09432,0.7867,0.36,0.4,10,70
0.0607,4.5315,4.6395,-9.8828,0.188,0.7867,0.36,0.4,10,70
0.072,4.3377,5.7744,-10.602,0.2818,0.7867,0.36,0.4,10,70
0.0623,4.2437,6.2039,-10.47,0.3754,0.7867,0.36,0.4,10,70
0.0691,3.9818,5.5004,-9.6944,0.4691,0.7867,0.36,0.4,10,70
0.0827,3.6723,6.7741,-10.139,0.5627,0.7867,0.36,0.4,10,70
0.0761,3.5187,5.654,-8.8173,0.6564,0.7867,0.36,0.4,10,70
0.0808,3.278,6.0167,-8.7689,0.7501,0.7867,0.36,0.4,10,70
0.0842,3.0319,5.5636,-7.9889,0.8439,0.7867,0.36,0.4,10,70
0.0842,2.5925,5.2775,-7.0943,0.9375,0.7867,0.36,0.4,10,70
0.0289,2.5465,2.3692,-3.9255,0.09432,0.6267,0.18,0.4,10,70
0.0328,2.5143,2.5253,-3.9759,0.188,0.6267,0.18,0.4,10,70
0.0366,2.3554,2.7158,-3.857,0.2818,0.6267,0.18,0.4,10,70
0.0261,2.2514,2.8104,-3.7738,0.3754,0.6267,0.18,0.4,10,70
0.0328,2.174,2.8441,-3.7231,0.4691,0.6267,0.18,0.4,10,70
0.0333,2.1626,3.1615,-3.7648,0.5627,0.6267,0.18,0.4,10,70
0.0409,2.0661,3.339,-3.7629,0.6564,0.6267,0.18,0.4,10,70
0.0486,1.9515,3.5135,-3.7523,0.7501,0.6267,0.18,0.4,10,70
0.0484,1.799,3.416,-3.5222,0.8439,0.6267,0.18,0.4,10,70
0.0555,1.7101,3.6124,-3.3917,0.9375,0.6267,0.18,0.4,10,70
0.0289,4.3347,3.9926,-6.4766,0.09432,0.5733,0.36,0.4,10,70
0.0256,4.2462,3.9963,-6.2169,0.188,0.5733,0.36,0.4,10,70
0.029,4.1541,4.6695,-6.5487,0.2818,0.5733,0.36,0.4,10,70
0.0261,3.8148,4.1617,-5.7545,0.3754,0.5733,0.36,0.4,10,70
0.0265,3.6722,4.6349,-5.9292,0.4691,0.5733,0.36,0.4,10,70
0.0375,3.645,5.9663,-6.4316,0.5627,0.5733,0.36,0.4,10,70
0.0334,3.3907,4.9729,-5.6506,0.6564,0.5733,0.36,0.4,10,70
0.0451,3.5457,6.1131,-6.3465,0.7501,0.5733,0.36,0.4,10,70
0.0411,3.1382,5.2619,-5.4937,0.8439,0.5733,0.36,0.4,10,70
0.0482,2.7173,4.9993,-4.8943,0.9375,0.5733,0.36,0.4,10,70
0.0041,2.4847,2.0516,-3.248,0.09432,0.4133,0.18,0.4,10,70
0.0146,2.4651,2.3528,-3.3749,0.188,0.4133,0.18,0.4,10,70
0.0003,2.3189,2.4181,-3.2883,0.2818,0.4133,0.18,0.4,10,70
0.0012,2.1667,2.5201,-3.199,0.3754,0.4133,0.18,0.4,10,70
0.0079,2.1544,2.6725,-3.2003,0.4691,0.4133,0.18,0.4,10,70
0.0088,2.1561,2.9916,-3.2293,0.5627,0.4133,0.18,0.4,10,70
0.016,2.0092,2.9862,-3.1296,0.6564,0.4133,0.18,0.4,10,70
0.0159,1.981,3.1361,-3.1992,0.7501,0.4133,0.18,0.4,10,70
0.0166,1.8997,3.3312,-3.1269,0.8439,0.4133,0.18,0.4,10,70
0.0272,1.7365,3.2896,-2.919,0.9375,0.4133,0.18,0.4,10,70
0.0074,4.1495,3.2465,-5.1025,0.09432,0.36,0.36,0.4,10,70
0.0015,4.3644,4.0342,-5.4896,0.188,0.36,0.36,0.4,10,70
0.0044,3.8375,3.6558,-4.9218,0.2818,0.36,0.36,0.4,10,70
0.0044,3.882,4.0043,-4.9734,0.3754,0.36,0.36,0.4,10,70
0.0048,3.633,4.1045,-4.8832,0.4691,0.36,0.36,0.4,10,70
0.0088,3.5909,4.507,-4.8882,0.5627,0.36,0.36,0.4,10,70
0.0119,3.4955,4.6154,-4.7515,0.6564,0.36,0.36,0.4,10,70
0.0128,3.4017,4.6968,-4.7132,0.7501,0.36,0.36,0.4,10,70
0.0136,3.3296,5.4253,-4.8891,0.8439,0.36,0.36,0.4,10,70
0.0208,2.8434,4.8017,-4.1263,0.9375,0.36,0.36,0.4,10,70
0.0039,5.2446,4.1846,-5.8729,0.09432,0.2,0.36,0.4,10,70
-0.0092,4.9187,4.3019,-5.498,0.188,0.2,0.36,0.4,10,70
-0.0063,4.5756,4.3313,-5.3029,0.2818,0.2,0.36,0.4,10,70
-0.0018,4.8218,4.83,-5.6286,0.3754,0.2,0.36,0.4,10,70
