0.1051,1.5121,0.9795,-2.3608,0.09432,0.92,0.2,0.12,30,75
0.0878,1.4711,1.0786,-2.3786,0.188,0.92,0.2,0.12,30,75
0.0949,1.3499,1.1399,-2.2424,0.2818,0.92,0.2,0.12,30,75
0.0918,1.3244,1.306,-2.3249,0.3754,0.92,0.2,0.12,30,75
0.0885,1.2614,1.2631,-2.1804,0.4691,0.92,0.2,0.12,30,75
0.1025,1.1304,1.3131,-2.1248,0.5627,0.92,0.2,0.12,30,75
0.1106,1.1159,1.3605,-2.2147,0.6564,0.92,0.2,0.12,30,75
0.0922,1.0668,1.3176,-2.0325,0.7501,0.92,0.2,0.12,30,75
0.1034,0.9588,1.3328,-2.0008,0.8439,0.92,0.2,0.12,30,75
0.097,0.8174,1.322,-1.7978,0.9375,0.92,0.2,0.12,30,75
0.0803,1.4855,0.9818,-2.2494,0.09432,0.8133,0.2,0.12,30,75
0.0663,1.4506,1.0982,-2.2972,0.188,0.8133,0.2,0.12,30,75
0.0701,1.3938,1.1793,-2.2717,0.2818,0.8133,0.2,0.12,30,75
0.0707,1.314,1.2073,-2.1381,0.3754,0.8133,0.2,0.12,30,75
0.0674,1.2441,1.2569,-2.089,0.4691,0.8133,0.2,0.12,30,75
0.0676,1.2446,1.268,-2.1717,0.5627,0.8133,0.2,0.12,30,75
0.0824,1.1895,1.4409,-2.2387,0.6564,0.8133,0.2,0.12,30,75
0.0681,1.1027,1.316,-2.0175,0.7501,0.8133,0.2,0.12,30,75
0.09,1.0576,1.4217,-2.0391,0.8439,0.8133,0.2,0.12,30,75
0.076,0.8689,1.3519,-1.809,0.9375,0.8133,0.2,0.12,30,75
0.0514,1.4039,0.8687,-1.9692,0.09432,0.7067,0.2,0.12,30,75
0.056,1.4947,1.0857,-2.1442,0.188,0.7067,0.2,0.12,30,75
0.0566,1.4456,1.225,-2.2329,0.2818,0.7067,0.2,0.12,30,75
0.0493,1.4241,1.3376,-2.2241,0.3754,0.7067,0.2,0.12,30,75
0.0566,1.3218,1.3234,-2.0916,0.4691,0.7067,0.2,0.12,30,75
0.0493,1.2764,1.335,-2.0711,0.5627,0.7067,0.2,0.12,30,75
0.0643,1.2814,1.4356,-2.1307,0.6564,0.7067,0.2,0.12,30,75
0.0542,1.1972,1.5293,-2.1118,0.7501,0.7067,0.2,0.12,30,75
0.054,1.1176,1.4802,-2.0472,0.8439,0.7067,0.2,0.12,30,75
0.0583,0.9653,1.462,-1.9031,0.9375,0.7067,0.2,0.12,30,75
0.0377,1.3949,0.8335,-1.8316,0.09432,0.6,0.2,0.12,30,75
0.0344,1.3619,0.9708,-1.8287,0.188,0.6,0.2,0.12,30,75
0.0309,1.3584,1.0515,-1.8922,0.2818,0.6,0.2,0.12,30,75
0.0385,1.3125,1.1408,-1.8519,0.3754,0.6,0.2,0.12,30,75
0.0389,1.2788,1.2337,-1.886,0.4691,0.6,0.2,0.12,30,75
0.046,1.2669,1.2953,-1.9339,0.5627,0.6,0.2,0.12,30,75
0.0505,1.2041,1.3027,-1.9323,0.6564,0.6,0.2,0.12,30,75
0.0322,1.1918,1.4048,-1.9272,0.7501,0.6,0.2,0.12,30,75
0.0361,1.2243,1.6092,-2.0412,0.8439,0.6,0.2,0.12,30,75
0.0395,1.0045,1.5298,-1.8274,0.9375,0.6,0.2,0.12,30,75
0.0271,1.3816,0.8087,-1.7584,0.09432,0.4933,0.2,0.12,30,75
0.0275,1.3524,0.9428,-1.8258,0.188,0.4933,0.2,0.12,30,75
0.031,1.3669,1.047,-1.7577,0.2818,0.4933,0.2,0.12,30,75
0.0138,1.3345,1.1122,-1.8082,0.3754,0.4933,0.2,0.12,30,75
0.0218,1.2735,1.1316,-1.7463,0.4691,0.4933,0.2,0.12,30,75
0.0389,1.2745,1.2829,-1.7833,0.5627,0.4933,0.2,0.12,30,75
0.0183,1.2037,1.3976,-1.8558,0.6564,0.4933,0.2,0.12,30,75
0.0248,1.1921,1.3717,-1.7799,0.7501,0.4933,0.2,0.12,30,75
0.0365,1.085,1.4113,-1.7628,0.8439,0.4933,0.2,0.12,30,75
0.0399,0.9269,1.4011,-1.5591,0.9375,0.4933,0.2,0.12,30,75
0.017,1.3491,0.783,-1.6231,0.09432,0.3867,0.2,0.12,30,75
0.0172,1.3786,0.8781,-1.6104,0.188,0.3867,0.2,0.12,30,75
0.0135,1.3547,0.9843,-1.7718,0.2818,0.3867,0.2,0.12,30,75
0.0178,1.3552,1.083,-1.7097,0.3754,0.3867,0.2,0.12,30,75
0.0174,1.3244,1.1377,-1.8155,0.4691,0.3867,0.2,0.12,30,75
0.0248,1.2373,1.1635,-1.7234,0.5627,0.3867,0.2,0.12,30,75
0.0295,1.1964,1.2456,-1.7446,0.6564,0.3867,0.2,0.12,30,75
