0.0721,1.3742,1.8249,-3.4171,0.09432,0.9467,0.18,0.15,10,70
0.0682,1.3442,1.9329,-3.49,0.188,0.9467,0.18,0.15,10,70
0.0718,1.2531,1.9901,-3.4618,0.2818,0.9467,0.18,0.15,10,70
0.073,1.1777,2.094,-3.3293,0.3754,0.9467,0.18,0.15,10,70
0.0797,1.0458,2.0666,-3.1068,0.4691,0.9467,0.18,0.15,10,70
0.0794,1.0243,2.1652,-3.0389,0.5627,0.9467,0.18,0.15,10,70
0.0836,0.9457,2.079,-2.9737,0.6564,0.9467,0.18,0.15,10,70
0.0874,0.8797,2.1932,-2.9331,0.7501,0.9467,0.18,0.15,10,70
0.0908,0.76,2.2026,-2.7902,0.8439,0.9467,0.18,0.15,10,70
0.0951,0.6058,2.1851,-2.4481,0.9375,0.9467,0.18,0.15,10,70
0.0753,2.0471,2.3522,-4.7976,0.09432,0.8933,0.36,0.15,10,70
0.0717,2.0614,2.5484,-4.7877,0.188,0.8933,0.36,0.15,10,70
0.075,1.8442,2.7064,-4.7566,0.2818,0.8933,0.36,0.15,10,70
0.0762,1.8468,2.838,-4.5851,0.3754,0.8933,0.36,0.15,10,70
0.0829,1.6843,2.8637,-4.5872,0.4691,0.8933,0.36,0.15,10,70
0.0826,1.5573,2.939,-4.4075,0.5627,0.8933,0.36,0.15,10,70
0.0872,1.5074,3.0835,-4.2673,0.6564,0.8933,0.36,0.15,10,70
0.1056,1.4601,3.166,-4.3414,0.7501,0.8933,0.36,0.15,10,70
0.0982,1.3359,3.2213,-4.1205,0.8439,0.8933,0.36,0.15,10,70
0.1048,1.0929,3.1218,-3.7172,0.9375,0.8933,0.36,0.15,10,70
0.0473,1.2537,1.3937,-2.7728,0.09432,0.7333,0.18,0.15,10,70
0.0394,1.2762,1.7186,-2.9334,0.188,0.7333,0.18,0.15,10,70
0.0365,1.1584,1.8621,-2.8989,0.2818,0.7333,0.18,0.15,10,70
0.0332,1.12,1.8207,-2.8339,0.3754,0.7333,0.18,0.15,10,70
0.0368,1.048,2.0372,-2.8297,0.4691,0.7333,0.18,0.15,10,70
0.0409,0.9557,2.1076,-2.7296,0.5627,0.7333,0.18,0.15,10,70
0.0441,0.909,2.031,-2.5939,0.6564,0.7333,0.18,0.15,10,70
0.0518,0.8564,2.1697,-2.6763,0.7501,0.7333,0.18,0.15,10,70
0.0483,0.7392,2.0651,-2.4322,0.8439,0.7333,0.18,0.15,10,70
0.0525,0.6295,2.052,-2.2502,0.9375,0.7333,0.18,0.15,10,70
0.0365,1.9113,2.0183,-3.9892,0.09432,0.68,0.36,0.15,10,70
0.036,2.0231,2.3801,-4.1787,0.188,0.68,0.36,0.15,10,70
0.0324,1.7453,2.394,-3.9648,0.2818,0.68,0.36,0.15,10,70
0.0409,1.789,2.5389,-3.9273,0.3754,0.68,0.36,0.15,10,70
0.0404,1.6094,2.7367,-3.983,0.4691,0.68,0.36,0.15,10,70
0.0441,1.5239,2.6614,-3.7532,0.5627,0.68,0.36,0.15,10,70
0.0409,1.4625,2.8372,-3.6431,0.6564,0.68,0.36,0.15,10,70
