0.1224,7.324,2.9186,-12.074,0.09432,0.8933,0.36,0.6,30,75
0.1232,7.2867,3.6206,-12.286,0.188,0.8933,0.36,0.6,30,75
0.1344,7.0838,4.1119,-12.543,0.2818,0.8933,0.36,0.6,30,75
0.1314,6.7108,4.2443,-11.885,0.3754,0.8933,0.36,0.6,30,75
0.1419,6.4112,4.5524,-11.66,0.4691,0.8933,0.36,0.6,30,75
0.1487,6.3653,5.1961,-11.914,0.5627,0.8933,0.36,0.6,30,75
0.1597,6.1844,5.6008,-11.895,0.6564,0.8933,0.36,0.6,30,75
0.1604,5.6962,5.6509,-11.424,0.7501,0.8933,0.36,0.6,30,75
0.1636,5.2476,6.0131,-11.153,0.8439,0.8933,0.36,0.6,30,75
0.1607,4.6272,5.4545,-9.7491,0.9375,0.8933,0.36,0.6,30,75
0.0835,7.0998,2.8444,-11.122,0.09432,0.7867,0.36,0.6,30,75
0.0914,7.2999,3.5489,-11.746,0.188,0.7867,0.36,0.6,30,75
0.1059,7.2212,4.0774,-12.106,0.2818,0.7867,0.36,0.6,30,75
0.0989,6.9735,4.1983,-11.745,0.3754,0.7867,0.36,0.6,30,75
0.1134,6.8429,4.8245,-11.916,0.4691,0.7867,0.36,0.6,30,75
0.1204,6.5156,5.3802,-11.783,0.5627,0.7867,0.36,0.6,30,75
0.1144,6.4157,5.6853,-11.801,0.6564,0.7867,0.36,0.6,30,75
0.1209,5.8796,5.8646,-11.338,0.7501,0.7867,0.36,0.6,30,75
0.1287,5.6304,6.0526,-11.037,0.8439,0.7867,0.36,0.6,30,75
0.125,4.6962,5.8545,-9.7011,0.9375,0.7867,0.36,0.6,30,75
0.0732,6.8967,2.8451,-10.313,0.09432,0.68,0.36,0.6,30,75
0.084,7.1475,3.371,-10.857,0.188,0.68,0.36,0.6,30,75
0.0734,6.6895,3.6257,-10.57,0.2818,0.68,0.36,0.6,30,75
0.067,6.5763,3.9014,-10.409,0.3754,0.68,0.36,0.6,30,75
0.0781,6.5672,4.5278,-10.717,0.4691,0.68,0.36,0.6,30,75
0.0858,6.4109,4.8956,-10.645,0.5627,0.68,0.36,0.6,30,75
0.078,6.192,5.7201,-11.058,0.6564,0.68,0.36,0.6,30,75
0.0889,5.94,5.4978,-10.52,0.7501,0.68,0.36,0.6,30,75
0.0969,5.6559,5.8609,-10.467,0.8439,0.68,0.36,0.6,30,75
0.0936,4.9412,6.1763,-9.7374,0.9375,0.68,0.36,0.6,30,75
0.0595,7.1759,2.9629,-10.112,0.09432,0.5733,0.36,0.6,30,75
0.0488,7.1244,3.5621,-10.341,0.188,0.5733,0.36,0.6,30,75
0.0565,6.5136,3.6766,-9.7301,0.2818,0.5733,0.36,0.6,30,75
0.0568,6.6227,4.204,-10.119,0.3754,0.5733,0.36,0.6,30,75
0.0529,6.5829,4.5456,-10.242,0.4691,0.5733,0.36,0.6,30,75
0.0564,6.3816,4.5999,-9.7697,0.5627,0.5733,0.36,0.6,30,75
